,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
17,Jrue_Holiday,Milwaukee Bucks,7734,22.0,PG,38:32,10.0,18.0,55.6,0.0,0.0,0.0,2.0,7.0,28.6,1.0,4.0,5.0,7.0,2.0,1.0,1.0,0.0,-15,
18,Jrue_Holiday,Milwaukee Bucks,7762,15.0,PG,33:04,6.0,13.0,46.2,1.0,3.0,33.3,2.0,4.0,50.0,1.0,4.0,5.0,5.0,0.0,1.0,4.0,0.0,2,
19,Jrue_Holiday,Milwaukee Bucks,7785,7.0,PG,34:30,3.0,14.0,21.4,0.0,0.0,0.0,1.0,8.0,12.5,1.0,6.0,7.0,7.0,0.0,2.0,1.0,0.0,16,
20,Jrue_Holiday,Milwaukee Bucks,7801,22.0,PG,38:02,8.0,17.0,47.1,3.0,4.0,75.0,3.0,9.0,33.3,3.0,6.0,9.0,5.0,3.0,1.0,1.0,1.0,-6,
21,Jrue_Holiday,Milwaukee Bucks,7807,21.0,PG,40:08,7.0,17.0,41.2,2.0,2.0,100,5.0,10.0,50.0,2.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,16,
22,Jrue_Holiday,Milwaukee Bucks,7824,22.0,PG,29:58,10.0,14.0,71.4,0.0,0.0,0.0,2.0,3.0,66.7,2.0,5.0,7.0,6.0,0.0,3.0,2.0,0.0,34,
23,Jrue_Holiday,Milwaukee Bucks,8510,11.0,PG,26:49,5.0,9.0,55.6,0.0,0.0,0.0,1.0,3.0,33.3,2.0,5.0,7.0,3.0,0.0,3.0,3.0,1.0,11,
24,Jrue_Holiday,Milwaukee Bucks,8527,17.0,PG,29:23,8.0,9.0,88.9,0.0,0.0,0.0,1.0,1.0,100,2.0,1.0,3.0,7.0,4.0,1.0,1.0,0.0,-2,
25,Jrue_Holiday,Milwaukee Bucks,8538,20.0,PG,25:22,8.0,14.0,57.1,2.0,4.0,50.0,2.0,4.0,50.0,1.0,2.0,3.0,8.0,0.0,2.0,1.0,1.0,22,
26,Jrue_Holiday,Milwaukee Bucks,7961,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
27,Jrue_Holiday,Milwaukee Bucks,8028,2.0,,17:54,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,10,
28,Jrue_Holiday,Milwaukee Bucks,8721,4.0,,18:15,2.0,6.0,33.3,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,-15,
29,Jrue_Holiday,Milwaukee Bucks,8063,15.0,,22:35,6.0,14.0,42.9,2.0,2.0,100,1.0,3.0,33.3,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,3,
30,Jrue_Holiday,Milwaukee Bucks,8801,11.0,PG,25:26,5.0,9.0,55.6,0.0,0.0,0.0,1.0,3.0,33.3,0.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,21,
31,Jrue_Holiday,Milwaukee Bucks,8817,18.0,PG,32:12,6.0,18.0,33.3,4.0,4.0,100,2.0,5.0,40.0,2.0,6.0,8.0,3.0,3.0,2.0,3.0,1.0,-5,
32,Jrue_Holiday,Milwaukee Bucks,8831,15.0,PG,32:13,6.0,14.0,42.9,2.0,2.0,100,1.0,4.0,25.0,3.0,3.0,6.0,4.0,2.0,0.0,3.0,0.0,12,
33,Jrue_Holiday,Milwaukee Bucks,8127,19.0,PG,40:46,7.0,14.0,50.0,4.0,4.0,100,1.0,5.0,20.0,1.0,5.0,6.0,6.0,0.0,3.0,4.0,0.0,-2,
34,Jrue_Holiday,Milwaukee Bucks,8871,21.0,PG,34:22,8.0,16.0,50.0,3.0,3.0,100,2.0,4.0,50.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,-1,
35,Jrue_Holiday,Milwaukee Bucks,8887,28.0,PG,29:44,11.0,15.0,73.3,1.0,2.0,50.0,5.0,6.0,83.3,2.0,3.0,5.0,14.0,1.0,2.0,2.0,1.0,26,
36,Jrue_Holiday,Milwaukee Bucks,8178,13.0,PG,35:22,6.0,16.0,37.5,0.0,0.0,0.0,1.0,4.0,25.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0,
37,Jrue_Holiday,Milwaukee Bucks,8194,17.0,PG,27:42,7.0,12.0,58.3,0.0,0.0,0.0,3.0,6.0,50.0,1.0,2.0,3.0,4.0,1.0,1.0,6.0,0.0,-11,
38,Jrue_Holiday,Milwaukee Bucks,8204,,,,,,,,,,,,,,,,,,,,,,DND - Injury / Illness
39,Jrue_Holiday,Milwaukee Bucks,8945,24.0,PG,35:29,8.0,14.0,57.1,5.0,5.0,100,3.0,8.0,37.5,0.0,4.0,4.0,7.0,1.0,3.0,3.0,1.0,-12,
40,Jrue_Holiday,Milwaukee Bucks,8957,28.0,PG,34:12,11.0,16.0,68.8,3.0,4.0,75.0,3.0,5.0,60.0,0.0,8.0,8.0,6.0,1.0,4.0,4.0,1.0,21,
41,Jrue_Holiday,Milwaukee Bucks,8973,22.0,PG,33:06,9.0,14.0,64.3,2.0,2.0,100,2.0,6.0,33.3,0.0,4.0,4.0,10.0,1.0,2.0,3.0,0.0,26,
42,Jrue_Holiday,Milwaukee Bucks,8982,33.0,PG,37:19,14.0,23.0,60.9,2.0,3.0,66.7,3.0,5.0,60.0,6.0,1.0,7.0,11.0,2.0,1.0,2.0,1.0,7,
43,Jrue_Holiday,Milwaukee Bucks,9002,29.0,PG,33:59,11.0,18.0,61.1,3.0,3.0,100,4.0,7.0,57.1,2.0,1.0,3.0,5.0,4.0,1.0,8.0,0.0,-13,
